,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
804,MrsRThal,Rebecca Thal,1.03992E+18,1.24621E+18,/MrsRThal/status/1246207588259237894,03-04-2020 22:46,1585954017,Can I brag about my students a minute?! I asked them to make cards for our #FirstResponders on Mon. and this is what I've received so far! One parent even included a few @dunkindonuts cards. And then there is the girl who included a wet wipe for me.... #missthesekids #staysafepic.twitter.com/8KAYj6Vsbq,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Can I brag about my students a minute?! I asked them to make cards for our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FirstResponders?src=hash""><s>#</s><b>FirstResponders</b></a> on Mon. and this is what I've received so far! One parent even included a few <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> cards. And then there is the girl who included a wet wipe for me....<img alt=""❤"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/missthesekids?src=hash""><s>#</s><b>missthesekids</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/staysafe?src=hash""><s>#</s><b>staysafe</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8KAYj6Vsbq"">pic.twitter.com/8KAYj6Vsbq</a></p>",[],"['FirstResponders', 'missthesekids', 'staysafepic']",TRUE,"['https://pbs.twimg.com/media/EUtrLJcXYAAjOCI.jpg', 'https://pbs.twimg.com/media/EUtrLvCXgAIv2Lx.jpg', 'https://pbs.twimg.com/media/EUtrMZNWsAEhJJE.jpg']",,22,1,2,TRUE,FALSE,,[]
805,charIist,ina,70838108,1.24621E+18,/charIist/status/1246205574137724928,03-04-2020 22:38,1585953536,this family it’s so cute!! @charlidameliopic.twitter.com/5KEadvWaRq,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">this family it’s so cute!! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1016008321"" dir=""ltr"" href=""/charlidamelio""><s>@</s><b>charlidamelio</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/5KEadvWaRq"">pic.twitter.com/5KEadvWaRq</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EUtpWknXsAAQvyQ.jpg'],,1,0,0,FALSE,TRUE,1.2462E+18,"[{'screen_name': 'damelioeditsz', 'user_id': '1037164038357221376'}, {'screen_name': 'charlidamelio', 'user_id': '1016008321'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
806,pimsanity,pim thumying ➐,916354711,1.2462E+18,/pimsanity/status/1246204554749849603,03-04-2020 22:34,1585953293,"yawa, ang dds pala ay dunkin donut supporter hahaha @dunkindonuts @dunkinph","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">yawa, ang dds pala ay dunkin donut supporter hahaha <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""272990751"" dir=""ltr"" href=""/dunkinph""><s>@</s><b>dunkinph</b></a></p>",[],[],FALSE,[],,2,0,0,FALSE,FALSE,,[]
807,azia_neal_,az✨,624137093,1.2462E+18,/azia_neal_/status/1246204131716579328,03-04-2020 22:33,1585953193,Thank you @dunkindonuts for the free coffee for medical workers! Literally saving me tonight pic.twitter.com/42GTVvsnBN,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> for the free coffee for medical workers! Literally saving me tonight <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/42GTVvsnBN"">pic.twitter.com/42GTVvsnBN</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EUtoDQTXsAM1j2r.jpg'],,0,0,0,FALSE,FALSE,,[]
808,aroymb,Allen,1568556103,1.2462E+18,/aroymb/status/1246204031409807360,03-04-2020 22:32,1585953169,We get take out at least once a week to help the locals. And gotta have my @dunkindonuts too!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We get take out at least once a week to help the locals. And gotta have my <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> too!</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.24618E+18,"[{'screen_name': 'TaylahhKane', 'user_id': '382281165'}]"
809,charIist,ina,70838108,1.2462E+18,/charIist/status/1246203766514372610,03-04-2020 22:31,1585953105,IM LAUGHING SO HARDDDD,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">IM LAUGHING SO HARDDDD</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.2462E+18,"[{'screen_name': 'damelioeditsz', 'user_id': '1037164038357221376'}, {'screen_name': 'charlidamelio', 'user_id': '1016008321'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
810,boy1nblue,boy blue,489710009,1.2462E+18,/boy1nblue/status/1246203532929269762,03-04-2020 22:30,1585953050,@dunkindonuts  this was nearly four months ago...zero response since; awesome! pic.twitter.com/XsBefSGauh,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a>  this was nearly four months ago...zero response since; awesome! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/XsBefSGauh"">pic.twitter.com/XsBefSGauh</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EUtngNYXkAEkwYC.jpg'],,0,0,0,FALSE,FALSE,,[]
811,damelioeditsz,chloe,1.03716E+18,1.2462E+18,/damelioeditsz/status/1246203430265401349,03-04-2020 22:30,1585953025,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1016008321"" dir=""ltr"" href=""/charlidamelio""><s>@</s><b>charlidamelio</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/aCpPgQuaHP"">pic.twitter.com/aCpPgQuaHP</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EUtnacvWAAET90c.jpg'],,13,2,2,TRUE,FALSE,,[]
812,Gavinapplegate,Gav,2263275560,1.2462E+18,/Gavinapplegate/status/1246203291828133888,03-04-2020 22:29,1585952992,@dunkindonuts I don’t know where I would be with out you !,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> I don’t know where I would be with out you !</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
813,Kyairaa_LeRose,Ky,977293039,1.2462E+18,/Kyairaa_LeRose/status/1246201611942342660,03-04-2020 22:23,1585952592,Instead of ice cream trucks there should be coffee trucks that drive all around town @dunkindonuts @Starbucks please make this happen!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Instead of ice cream trucks there should be coffee trucks that drive all around town <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30973"" dir=""ltr"" href=""/Starbucks""><s>@</s><b>Starbucks</b></a> please make this happen!!</p>",[],[],FALSE,[],,0,1,0,FALSE,FALSE,,[]
814,HunterJay081902,Hunter Jay,9.88948E+17,1.2462E+18,/HunterJay081902/status/1246200706962423820,03-04-2020 22:19,1585952376,Can’t you’re % right. @dunkindonuts @larrayxohttps://twitter.com/larrayxo/status/1246200546521944066 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Can’t you’re <img alt=""💯"" aria-label=""Emoji: Hundred points symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4af.png"" title=""Hundred points symbol""/>% right. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""286773713"" dir=""ltr"" href=""/larrayxo""><s>@</s><b>larrayxo</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/larrayxo/status/1246200546521944066"" dir=""ltr"" href=""https://t.co/QEDojuKSNX"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/larrayxo/status/1246200546521944066""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/larrayxo/statu</span><span class=""invisible"">s/1246200546521944066</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/larrayxo/status/1246200546521944066'],[],FALSE,[],,1,0,0,FALSE,FALSE,,[]
815,lairish,KC☘️⚾️☘️,45843394,1.2462E+18,/lairish/status/1246198357820764161,03-04-2020 22:10,1585951816,pic.twitter.com/HibuV4i0Fd,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HibuV4i0Fd"">pic.twitter.com/HibuV4i0Fd</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EUtizELU0AAu78z.jpg'],,1,1,0,FALSE,TRUE,1.24577E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
816,larac327,Lara C,2347811869,1.2462E+18,/larac327/status/1246196511085662209,03-04-2020 22:02,1585951376,The people who are paying you are wearing masks. Why are the people who you are paying NOT wearing masks? Please explain.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The people who are paying you are wearing masks. Why are the people who you are paying NOT wearing masks? Please explain.</p>",[],[],FALSE,[],,0,0,1,TRUE,TRUE,1.24578E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
817,Diaz31913,Miranda Diaz,1.24186E+18,1.2462E+18,/Diaz31913/status/1246195775387951105,03-04-2020 22:00,1585951200,#dunkindonuts pic.twitter.com/82wbzi4Oje,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dunkindonuts?src=hash""><s>#</s><b><strong>dunkindonuts</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/82wbzi4Oje"">pic.twitter.com/82wbzi4Oje</a></p>",[],['dunkindonuts'],TRUE,['https://pbs.twimg.com/media/EUtgckqXgAE0LrP.jpg'],,0,0,0,FALSE,FALSE,,[]
818,KingExplosionMu,a home video of my cat sharpening various swords,1.13618E+18,1.24619E+18,/KingExplosionMu/status/1246192150808858624,03-04-2020 21:45,1585950336,Same!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Same!</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.24581E+18,"[{'screen_name': 'silvaticurse', 'user_id': '1083326202457321472'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
819,KelseyOverboard,Kelsey,180519899,1.24619E+18,/KelseyOverboard/status/1246191034515820546,03-04-2020 21:41,1585950070,"@dunkindonuts hi we went to the Dunkin’ on 192 in Kissimmee, FL. I ordered an iced latte and my roommate ordered an iced coffee so we could the free doughnuts. However, the store had no doughnuts and lattes. They were rude and weren’t going to honor my order in anyway.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> hi we went to the Dunkin’ on 192 in Kissimmee, FL. I ordered an iced latte and my roommate ordered an iced coffee so we could the free doughnuts. However, the store had no doughnuts and lattes. They were rude and weren’t going to honor my order in anyway.</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
820,falfans,falfans🦜,587145450,1.24619E+18,/falfans/status/1246190355793481728,03-04-2020 21:38,1585949908,"i made banana bread for my brother today, you'd think he'd go for me","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">i made banana bread for my brother today, you'd think he'd go for me</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.24607E+18,"[{'screen_name': 'accatalano', 'user_id': '107836729'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
821,falfans,falfans🦜,587145450,1.24619E+18,/falfans/status/1246190246057906178,03-04-2020 21:38,1585949882,i make my own at home but i treated myself earlier this week and now i want it every day,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">i make my own at home but i treated myself earlier this week and now i want it every day</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24607E+18,"[{'screen_name': 'accatalano', 'user_id': '107836729'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
822,CloseUp360,CloseUp360,9.85955E+17,1.24619E+18,/CloseUp360/status/1246189992742805504,03-04-2020 21:37,1585949822,"Miami Heat sharpshooter Duncan Robinson is partnering with Dunkin' to donate donuts and coffee to medical workers and first responders at #COVID19 testing sites and hospitals in the Miami area, through 3 organizations—including @FeedingSouthFL.

@D_Bo20 @dunkindonuts pic.twitter.com/7F2YTruCYp","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Miami Heat sharpshooter Duncan Robinson is partnering with Dunkin' to donate donuts and coffee to medical workers and first responders at <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a> testing sites and hospitals in the Miami area, through 3 organizations—including <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""52827091"" dir=""ltr"" href=""/FeedingSouthFL""><s>@</s><b>FeedingSouthFL</b></a>.

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""277095600"" dir=""ltr"" href=""/D_Bo20""><s>@</s><b>D_Bo20</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7F2YTruCYp"">pic.twitter.com/7F2YTruCYp</a></p>",[],['COVID19'],TRUE,['https://pbs.twimg.com/media/EUtbL8lUEAAH8bQ.jpg'],,18,4,1,TRUE,FALSE,,[]
823,Meesh_Colucci,Meesh,393656939,1.24619E+18,/Meesh_Colucci/status/1246189785502318592,03-04-2020 21:36,1585949772,Today is a good day. I got @dunkindonuts today,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today is a good day. I got <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> today<img alt=""❣️"" aria-label=""Emoji: Heart exclamation"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2763.png"" title=""Heart exclamation""/></p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
824,malcg001,MG,1.18707E+18,1.24619E+18,/malcg001/status/1246188917734494210,03-04-2020 21:32,1585949565,Hell no I got DunkinDonuts today ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hell no I got <strong>DunkinDonuts</strong> today <img alt=""🍩"" aria-label=""Emoji: Doughnut"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f369.png"" title=""Doughnut""/></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24619E+18,"[{'screen_name': 'jodiegip', 'user_id': '49250945'}]"
825,silvaticurse,Red @ Essential Hell,1.08333E+18,1.24619E+18,/silvaticurse/status/1246187999798444035,03-04-2020 21:29,1585949346,"Dunkin hasnt cared about the crisis. Their employees have been suffering with little to no access to protection such as gloves or soap due to it being out of stock, and no support from corporate. They only care about the cash theyll get from customers stupid enough to go in.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dunkin hasnt cared about the crisis. Their employees have been suffering with little to no access to protection such as gloves or soap due to it being out of stock, and no support from corporate. They only care about the cash theyll get from customers stupid enough to go in.</p>",[],[],FALSE,[],,4,0,0,FALSE,TRUE,1.24577E+18,"[{'screen_name': 'jbartus', 'user_id': '27910335'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
826,dunkindonuts,Dunkin',8771022,1.24619E+18,/dunkindonuts/status/1246186583142825984,03-04-2020 21:23,1585949009,Oh no! Sry to hear this! Plz DM us so we can make this right! ^GS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Oh no! Sry to hear this! Plz DM us so we can make this right! ^GS</p>",[],[],FALSE,[],,2,0,0,FALSE,TRUE,1.24609E+18,"[{'screen_name': 'Courttt4Shorttt', 'user_id': '255584570'}]"
827,EmilyDa35380249,Emily Dawn,1.17125E+18,1.24619E+18,/EmilyDa35380249/status/1246186121173905408,03-04-2020 21:21,1585948898,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> Please tell me the new cups are temporary</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
828,silvaticurse,Red @ Essential Hell,1.08333E+18,1.24619E+18,/silvaticurse/status/1246185948494336002,03-04-2020 21:20,1585948857,I was forced into taking two weeks unpaid because I had a sniffles from seasonal allergies. Come back to my hours drastically cut and have bills to pay.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I was forced into taking two weeks unpaid because I had a sniffles from seasonal allergies. Come back to my hours drastically cut and have bills to pay.</p>",[],[],FALSE,[],,1,1,1,TRUE,TRUE,1.24581E+18,"[{'screen_name': 'KingExplosionMu', 'user_id': '1136177116528152576'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
